 baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YBR073W 508.448856118186 0.559729766699711 0.129861363388976 4.31021015098342 0.0000163099476709045 0.0000900636458975208 0.102328611687255 TRUE 3
YGL006W 1609.35854125344 -0.635031372305557 0.147343904225858 -4.30985846100657 0.0000163359066144988 0.0000901276536435806 0.102491478099366 TRUE 3
YJL098W 347.069926197239 -0.648693546377359 0.150545857990018 -4.3089431688009 0.0000164036509069997 0.0000904218823722398 0.102916505790516 TRUE 3
YKL142W 2684.94644204385 -0.473692397415916 0.109946636124717 -4.30838463196445 0.0000164451218255514 0.0000905604366217519 0.10317669433351 TRUE 3
YOL154W 628.384493218208 0.494216044929649 0.114714777677992 4.30821603749197 0.0000164576594530204 0.0000905604366217519 0.10325535540825 TRUE 3
YLR096W 3272.33625147448 0.421827411732993 0.0979181647218533 4.30795872176769 0.0000164768124531779 0.0000905863667999869 0.103375521331238 TRUE 3
YMR027W 1490.5005884592 -0.450243968111042 0.104689072439589 -4.3007733053596 0.0000170203109794213 0.0000934924787862608 0.106785431084889 TRUE 3
YMR277W 677.625133747861 0.506358467654775 0.117850846274148 4.2966044255369 0.0000173434285503177 0.0000951840133824524 0.108812670724693 TRUE 3
YKL219W 551.486520248801 0.62869664023487 0.146431689632266 4.29344660171384 0.0000175920639338055 0.0000964641757489179 0.110372609120696 TRUE 3
YGR008C 518.876450668707 -0.602128556629356 0.140335698470469 -4.29062999074369 0.0000178166958140469 0.0000976105963681366 0.11178194953733 TRUE 3
YLR311C 247.472600664551 -0.707956566643419 0.165021049170008 -4.29009856745043 0.0000178593834863461 0.0000977590860469887 0.112049771993335 TRUE 3
YDR208W 870.716341407298 0.483533877583241 0.11275015355639 4.28854296275004 0.0000179849014633664 0.0000983603198602421 0.112837271781161 TRUE 3
YIL136W 5454.73145111392 -0.474025770393375 0.110551397790094 -4.28783154142851 0.0000180425839826456 0.0000985898339051708 0.113199171907119 TRUE 3
YLR286C 387.059556482155 -0.637176954696081 0.148784565937118 -4.2825473911412 0.0000184765763090501 0.000100873423138965 0.11592203976298 TRUE 3
YCL050C 408.417122431074 0.524290931722013 0.12258942680433 4.27680384344122 0.0000189595723209692 0.00010342034536473 0.11895235674176 TRUE 3
YMR105C 3563.16516537234 0.45717395832749 0.106973988158218 4.27369275651682 0.0000192261922929117 0.000104783583191516 0.120625130445728 TRUE 3
YBR192W 92.6832067442026 1.01706418609871 0.238139424111583 4.27087698684512 0.0000194705789263802 0.000106023386810055 0.122158412184109 TRUE 3
YAR015W 914.943631113273 -0.449949780676541 0.105384240369549 -4.26961165254606 0.0000195813608299111 0.000106534151332205 0.122853457846862 TRUE 3
YOR202W 444.828908031657 -0.559826290464904 0.131156652882391 -4.26837890539113 0.00001968986678838 0.000107031658893854 0.123534224230296 TRUE 3
YMR103C 285.724829304498 -0.662125419021411 0.155175807631141 -4.26693715424579 0.0000198174956603051 0.000107632164742073 0.124334967772754 TRUE 3
YLR313C 205.518834026308 -0.681850991296315 0.159887267984968 -4.26457340781145 0.0000200284490026028 0.000108683789440594 0.12565848904233 TRUE 3
YNR016C 8372.56433558629 -0.550788135706846 0.129256558030115 -4.26120070115531 0.0000203331527268968 0.000110241890281611 0.127570200208551 TRUE 3
YOR315W 51.4338346965751 1.28642511792613 0.302034871559821 4.25919401717605 0.0000205165335353613 0.000111140081923421 0.128720731400857 TRUE 3
YDR441C 290.937259119457 0.644919960796013 0.151451839493737 4.25825109124991 0.0000206032456316167 0.000111513511516076 0.129264763092763 TRUE 3
YPL081W 67.6359799593351 -1.04008027547901 0.244276374280187 -4.25780134711689 0.0000206447272026394 0.000111641701501859 0.129525018469359 TRUE 3
YJL079C 2284.32847964402 -0.520914309757838 0.122372277756438 -4.25679998205668 0.0000207373726279809 0.000112046114121726 0.130106275867952 TRUE 3
YHR155W 223.456433771071 -0.655299002891365 0.153956410073673 -4.25639310878827 0.0000207751291687572 0.000112153515727723 0.130343160404783 TRUE 3
YDR513W 852.461245372957 -0.456687441817022 0.107307726582032 -4.25586727408586 0.000020824021909268 0.00011232079917183 0.130649913458748 TRUE 3
YJL105W 123.785630760449 -0.79767112728252 0.18747491515934 -4.25481524610669 0.0000209221697660612 0.000112674366460582 0.131265693112268 TRUE 3
YOL149W 377.536084416846 -0.542583878533146 0.127523378426821 -4.25477967433639 0.0000209254960826683 0.000112674366460582 0.131286562422661 TRUE 3
YLR290C 365.34439710738 0.52979750409236 0.124677221709919 4.24935282344529 0.0000214389013310687 0.000115339818224523 0.134507666951125 TRUE 3
YBR143C 1108.25290737355 0.440466422484072 0.103685422359984 4.24810366258455 0.0000215587639790352 0.000115885284010701 0.135259685204467 TRUE 3
YOL049W 617.29643095883 0.559127775890249 0.131684170402647 4.24597561104436 0.0000217644305711995 0.00011689064466878 0.136550037403706 TRUE 3
YDL180W 246.172128043228 0.615451124022563 0.145022445870732 4.24383356884737 0.000021973334534754 0.000117810878236335 0.137860700871047 TRUE 3
YFR019W 776.256243285637 -0.44780965963564 0.105517120144837 -4.24395263082388 0.0000219616730234891 0.000117810878236335 0.13778753654937 TRUE 3
YGR080W 357.840824147074 0.533995829272951 0.125881190262022 4.24206212351056 0.0000221475362661615 0.00011864346285024 0.138953642533898 TRUE 3
YBR220C 239.836068997687 0.703142503188533 0.165882552763619 4.23879721811674 0.0000224720525244324 0.000120279168503212 0.140989657538289 TRUE 3
YJL060W 236.125036074993 -0.645462773458867 0.15243458311606 -4.23435916092235 0.0000229204376186799 0.000122574514221636 0.143802825619598 TRUE 3
YOL159C 72.2165205400771 1.0183949866559 0.240841636213846 4.22848392273689 0.0000235271324939713 0.000125711841682012 0.147609229267176 TRUE 3
YDL130W 236.309115892754 -0.70547107833552 0.166905237235775 -4.22677616364399 0.0000237063276382915 0.000126561526191492 0.148733499602641 TRUE 3
YMR203W 646.059358094187 0.507041907270039 0.120166892049343 4.21948091211209 0.0000244865452532649 0.000130615729909635 0.153628584918984 TRUE 3
YOR040W 691.58788093689 0.466260386079006 0.110584433794015 4.21632927964804 0.0000248311110336173 0.000132341172059372 0.155790390624915 TRUE 3
YFR012W-A 22.8457215789709 2.28307078056119 0.54154581885461 4.21584047198439 0.0000248849634534716 0.000132403202496716 0.156128260707081 TRUE 3
YNR060W 115.036017908965 0.929474394387162 0.22046477244547 4.21597692945279 0.0000248699186321732 0.000132403202496716 0.156033869498255 TRUE 3
YFL018C 3598.2334162075 0.358152977744308 0.0849633053150881 4.21538423459504 0.0000249353278032901 0.000132558738398338 0.156444246637842 TRUE 3
YKL154W 172.427375848934 0.716497364689916 0.170016788053415 4.21427420723189 0.0000250582697236681 0.000133099513951372 0.157215584246293 TRUE 3
YER164W 748.323450703785 -0.435427074243533 0.103327136917312 -4.21406309353161 0.000025081716947536 0.000133111345526137 0.157362692128841 TRUE 3
YLR069C 156.798530497992 0.750529659784949 0.178222095912347 4.2112043175279 0.000025401287190313 0.000134693385075937 0.159367675832024 TRUE 3
YBR252W 264.344236612558 0.642872961694637 0.152673415582465 4.21077211931108 0.0000254499364935703 0.000134837374682573 0.15967290156066 TRUE 3
YHR141C 140.217781743941 -0.801785872416397 0.19070061247263 -4.20442211496029 0.0000261750049096382 0.000138561861433047 0.16422198080307 TRUE 3
YBR215W 449.018942073587 0.489431079598897 0.116444939092792 4.20311164583016 0.0000263270652766843 0.000139249309005599 0.165176007545917 TRUE 3
YBL106C 520.418621578392 0.531350047272017 0.126465348150862 4.20154655042867 0.0000265097720913988 0.000140097557143508 0.166322310101436 TRUE 3
YOR075W 524.337072259676 -0.489764357247974 0.116603596961064 -4.2002508499932 0.0000266619418683085 0.000140783132440993 0.167277023281767 TRUE 3
YDR225W 6883.20920215535 0.348383509395476 0.0830097245093285 4.19689995906835 0.0000270593387682386 0.000142761339018638 0.169770291431929 TRUE 3
YER035W 823.045094052711 -0.526141531345878 0.125552591956781 -4.19060668637565 0.0000278209561825433 0.000146656183305121 0.174548679089277 TRUE 3
YPL124W 304.013223168421 0.662088234200731 0.158029031295545 4.18966204356779 0.0000279370221156677 0.000147144365853555 0.175276876753699 TRUE 3
YOL097C 395.561247840715 0.614787251145786 0.146812722833703 4.18756112739742 0.0000281968091670279 0.000148388073745609 0.176906780713933 TRUE 3
YER012W 2194.36339623586 0.416935695174228 0.0995884622650865 4.18658633431271 0.0000283181249102141 0.00014890159057986 0.177667915686683 TRUE 3
YJL216C 50.5349131995395 -1.19454715859965 0.285436566731296 -4.18498292730717 0.0000285187534687714 0.000149830938450254 0.178926659263072 TRUE 3
YLL002W 185.883687006023 0.678280353923366 0.16212457247636 4.18369864335197 0.0000286804251736064 0.000150554231894588 0.179940987539206 TRUE 3
YBR034C 489.003703819555 0.813454581185721 0.194644832907393 4.17917377530768 0.0000292570070178119 0.000153452512560815 0.183558462029752 TRUE 3
YOR071C 296.946941858931 0.565086129460681 0.135248145753432 4.17814326631049 0.0000293898515175281 0.000154020500058023 0.184391928420972 TRUE 3
YOR289W 684.173857538675 -0.475986368576332 0.114169987014621 -4.16910241494007 0.0000305801562885673 0.00016012464140082 0.191859900554471 TRUE 3
YDL100C 2264.84553662911 0.359838476173 0.0864281797149531 4.16343925511072 0.0000313489454342517 0.000164013289999217 0.196683283654495 TRUE 3
YOR047C 109.28723324113 -0.835272348592348 0.200723592828246 -4.16130628603818 0.0000316432348526068 0.000165415010192002 0.198529655465255 TRUE 3
YGR088W 114.585322666997 -0.834531286964932 0.200615745158 -4.15984939919683 0.0000318457507753381 0.000166335049636716 0.199800240364471 TRUE 3
YHR030C 598.139038443156 -0.563253086687725 0.135592306161191 -4.15401952097588 0.0000326685286928797 0.000170490582770744 0.204962349019127 TRUE 3
YOL082W 1053.1135175458 -0.488479337925169 0.117689356997385 -4.15058209499795 0.0000331630791243212 0.000172927676930064 0.208065158425991 TRUE 3
YDR218C 641.556325961718 1.63174856116071 0.39349452724578 4.14681386443149 0.0000337133919436666 0.000175651252211479 0.211517821054564 TRUE 3
YNL204C 174.810427489584 2.55425141983777 0.616452304782443 4.14346965697406 0.0000342090351718387 0.000178085707579207 0.214627486668116 TRUE 3
YDR432W 1941.82269760447 -0.386773676143783 0.0933535539314894 -4.1431060720798 0.0000342633370963064 0.000178220492209892 0.214968176942226 TRUE 3
YBR023C 998.982448810743 0.409163311374351 0.0987789105773957 4.14221324149715 0.0000343970301853771 0.000178767663921185 0.215806967383056 TRUE 3
YBL104C 392.549285948311 0.509968034326153 0.123142877501542 4.14127105580887 0.0000345386509604826 0.000179355097247605 0.216695496126068 TRUE 3
YKR051W 290.933788725955 0.609231560828336 0.14723916216067 4.1377005403191 0.0000350803802551412 0.000182017556112904 0.220094305720756 TRUE 3
YOR292C 202.974419864031 0.6490837824782 0.1568795920672 4.13746475194914 0.0000351164373464554 0.000182054059069682 0.220320527911661 TRUE 3
YNL254C 193.136081699258 -0.733037164918949 0.177201050680005 -4.13675405482041 0.0000352253311924227 0.000182467797332839 0.22100372790126 TRUE 3
YDL133W 187.561122128128 -0.688796602400847 0.166547867871408 -4.13572753109436 0.0000353831825846129 0.000183134244515905 0.221994087535862 TRUE 3
YEL058W 1035.14445925071 -0.404630218497244 0.0978646247891895 -4.13459122097345 0.0000355586993935392 0.000183890949130809 0.223095279995065 TRUE 3
YJL010C 236.63505555261 0.679301417723407 0.164379525185758 4.13251843230329 0.0000358809982423248 0.000185404861593166 0.225117382972346 TRUE 3
YPL184C 541.478855969398 0.596400609851368 0.14433996969667 4.1319158588207 0.0000359752118401022 0.000185738686315195 0.225708479084801 TRUE 3
YOR113W 456.174463486037 -0.505928159979827 0.122540583008605 -4.12865801319305 0.0000364886642498359 0.000188234696413833 0.22892987950347 TRUE 3
YML007W 2540.99753269721 -0.373448347376834 0.0904778864596141 -4.12750962682497 0.0000366713084270204 0.000189021460774609 0.230075789071126 TRUE 3
YML118W 198.676782752615 -0.678778271348637 0.164492823262628 -4.12649170878966 0.0000368339277521708 0.000189703800319677 0.231096062717119 TRUE 3
YBR137W 222.950828662574 0.635866995529264 0.15411807019298 4.12584322353024 0.0000369378844557741 0.000190083141256006 0.231748287075527 TRUE 3
YKL002W 896.640603566385 -0.426476345481281 0.103392791817009 -4.12481700113181 0.0000371029644427894 0.000190776144220998 0.232783998914061 TRUE 3
YKR091W 718.084487293372 -0.476392266080461 0.115516789867076 -4.1240088703005 0.0000372334545340986 0.000191290303269779 0.233602693746935 TRUE 3
YLR360W 241.014092906065 0.618522067435411 0.149993849348983 4.12364953709753 0.0000372916164318072 0.000191432332141347 0.233967601493158 TRUE 3
YFR052W 1669.94936854066 0.425462361227631 0.103225550815797 4.12167683160979 0.0000376124594224992 0.000192921470120472 0.23598057041676 TRUE 3
YOR324C 318.144639787631 -0.563876911847894 0.136920671486534 -4.11827451418357 0.0000381719820295767 0.00019563140790158 0.239491015253564 TRUE 3
YOR244W 413.376030434731 -0.506527837450378 0.123013046213179 -4.11767575101405 0.0000382712646675783 0.000195980116946709 0.240113914524386 TRUE 3
YNL134C 667.846126069272 -0.478176962382058 0.11613394506212 -4.11746076589651 0.0000383069717330126 0.000196002963850887 0.240337940652921 TRUE 3
YKL213C 896.222473979231 0.47037035551602 0.114282689740556 4.11584953577704 0.0000385755907417957 0.000197216528706833 0.242023256314026 TRUE 3
YBR061C 168.777984936263 0.69912803986665 0.169965345471356 4.11335638996171 0.000038994766311418 0.000199197206084304 0.244653163837836 TRUE 3
YIL039W 720.800032458533 0.44096994768812 0.107444952790016 4.10414762385279 0.0000405808285793015 0.000207130624636256 0.254604118506537 TRUE 3
YAL056W 828.674623730997 -0.519881239863154 0.126683977613298 -4.10376473534868 0.0000406480827944888 0.000207305222251893 0.255026071452623 TRUE 3
YDR096W 499.587653074868 0.52826195983101 0.128736474365145 4.10343659352252 0.0000407058049283599 0.000207430962076037 0.25538822012053 TRUE 3
YIL167W 123.958181347459 -0.782882499632851 0.190810420773574 -4.10293366818713 0.0000407944235227624 0.000207713813927182 0.255944213181812 TRUE 3
YML110C 345.739133595215 0.5285254673582 0.128831539700993 4.10245401541316 0.0000408791118816541 0.00020797621154389 0.256475547945498 TRUE 3
YJL133C-A 1300.45711624065 -0.474102357837929 0.115591466367061 -4.10153424589681 0.0000410419749332139 0.000208635582460333 0.257497350730984 TRUE 3
YIL152W 335.430856804805 0.560174795912468 0.136630451656928 4.09992640088053 0.000041328154966435 0.000209920255955018 0.259292844259413 TRUE 3
YBR158W 90.2948347320248 0.964324198414583 0.235352475228525 4.09736161677601 0.0000417885829635226 0.00021208720139982 0.262181569513141 TRUE 3
YJL121C 712.644123628154 0.481031342189973 0.117502862428827 4.09378403425143 0.000042438962784802 0.000215213915561085 0.266262052511848 TRUE 3
YGR135W 2771.72663271617 0.413137928264531 0.100940960648238 4.09286701465272 0.0000426072103334111 0.000215892593232219 0.267317637631821 TRUE 3
YFR033C 2509.64043801036 0.476053244714132 0.116379384291117 4.09052898512772 0.0000430390416412801 0.000217904687825464 0.270026947257391 TRUE 3
YDR154C 225.539711818486 -0.675352796383414 0.165261861894994 -4.08656170661158 0.00004378130813656 0.000221483988661807 0.274683927248778 TRUE 3
YAL008W 427.813610560207 0.531594080978512 0.13013171776495 4.08504621401143 0.0000440680447986452 0.000222754911379453 0.2764829130667 TRUE 3
YPL207W 899.854229299521 -0.435180063812163 0.106573751465285 -4.08337004026658 0.0000443872571920104 0.000224187813498777 0.278485651622673 TRUE 3
YOR249C 181.896285187305 0.742971481777731 0.181998950228621 4.0822844354016 0.0000445951698667749 0.000225056718080675 0.279790095744145 TRUE 3
YLR176C 301.04837435355 0.56170247722793 0.137654563825139 4.08052200827467 0.0000449346743019014 0.000226587790913045 0.281920146570129 TRUE 3
YDR222W 149.958277723417 0.73261134559899 0.179619589783609 4.07868287908674 0.0000452915671362723 0.000228204016583001 0.284159292212972 TRUE 3
YOR362C 3233.39429094825 0.384793927317917 0.0943498128448271 4.07837509917238 0.0000453515554393342 0.00022832287902965 0.284535658826383 TRUE 3
YKL012W 395.555791236139 -0.526300665387418 0.129057200228394 -4.0780418640418 0.0000454165900843131 0.0002284669363263 0.28494368618898 TRUE 3
YDL066W 1106.37800577898 -0.492536689746528 0.120841096013809 -4.07590386047346 0.0000458359547236695 0.000230391782036522 0.287574779936303 TRUE 3
YBR146W 397.011207682671 0.515712377582113 0.12656863655079 4.0745669040621 0.0000461000590902667 0.000231533763549434 0.289231770732333 TRUE 3
YDR212W 1017.80361088403 0.41480019487139 0.101843249045585 4.07292774689196 0.0000464258300328917 0.000232983385437063 0.291275657626362 TRUE 3
YAL031C 361.919175228247 0.532890481143918 0.13087880948536 4.0716330110225 0.0000466846915572956 0.000234095179967159 0.292899754830473 TRUE 3
YGR071C 244.075748099502 0.615474629099331 0.1512664925763 4.06881007562784 0.0000472538449221766 0.000236759879550171 0.296470623041736 TRUE 3
YDL193W 3325.03457097443 0.368297643213431 0.0905403560490745 4.06777330336328 0.0000474645234826125 0.000237526522355418 0.297792420329911 TRUE 3
YMR280C 869.669024258322 -0.491516004625828 0.120834344447649 -4.06768462122767 0.0000474825855306383 0.000237526522355418 0.297905741619225 TRUE 3
YJR142W 239.008169219616 0.607023415688481 0.149318552550295 4.06529132060812 0.0000479725016198936 0.000239786057897683 0.300979475163212 TRUE 3
YDR317W 252.108454520668 1.85896042826675 0.45742738945665 4.06394647787683 0.0000482498942818875 0.000240980562762962 0.302719836724562 TRUE 3
YLL022C 543.034796390451 0.460363951052089 0.11332979439911 4.06216170683977 0.0000486203771194925 0.000242637729252646 0.305044246047696 TRUE 3
YLR414C 1024.19339262319 -0.607896359788228 0.149665046091749 -4.06171230799988 0.0000487140874757598 0.000242912138899397 0.305632184822917 TRUE 3
YLR029C 807.187335898163 -0.55838091353982 0.137519570573533 -4.06037417955176 0.0000489941341279972 0.000244114538034096 0.307389197519054 TRUE 3
YBR212W 1355.49558491985 0.399071126404169 0.0985037277833955 4.05133019210912 0.0000509272792420288 0.000253545097369243 0.319517749964489 TRUE 3
YGR123C 270.350827290136 0.64428731685521 0.159068012253116 4.05038893570878 0.0000511325743450307 0.000254365296484043 0.320805771440723 TRUE 3
YBL064C 6461.91140680314 0.332248590635309 0.0820336130990126 4.05015185951023 0.0000511844059665913 0.000254421377677042 0.321130963034394 TRUE 3
YJL140W 384.736660194365 -0.508418480613195 0.125538709547073 -4.04989411192373 0.0000512408134388005 0.000254500097150907 0.321484863515035 TRUE 3
YER094C 2467.91582933516 0.409168252660009 0.101119857137511 4.04636897482547 0.000052018218870102 0.000258156872604549 0.32636230519102 TRUE 3
YER074W 254.121693767566 -0.640569201199551 0.158433610338445 -4.04313958276385 0.0000527402015830031 0.000261533031249153 0.330892024731761 TRUE 3
YKL145W 6385.13748988403 0.347595536931548 0.0860551129397457 4.03922004233412 0.0000536292363030683 0.00026573159504672 0.33646982856545 TRUE 3
YIL133C 293.201354200095 -0.579134397909492 0.143522899072083 -4.03513586789122 0.000054570710113417 0.000270183160648354 0.342376635251578 TRUE 3
YML043C 268.709804873007 0.624278820274791 0.154776582193207 4.03341908335659 0.0000549711152158392 0.000271950950906119 0.344888776864175 TRUE 3
YOR067C 299.042404312243 0.535456407066395 0.132806934270574 4.03184073186633 0.000055341687952375 0.000273568485835499 0.347213750213201 TRUE 3
YEL041W 476.557305430871 0.48949570809864 0.121417321108914 4.03151464410544 0.0000554185427621335 0.000273732691926664 0.347695937289626 TRUE 3
YOL156W 31.0234708941801 1.54655240860409 0.383798595907037 4.02959371164216 0.0000558733386794677 0.000275761961869631 0.350549326874981 TRUE 3
YBR260C 398.087659064836 0.52885756727923 0.131270484310166 4.02876221610979 0.0000560712962581282 0.000276521416216382 0.351791312723496 TRUE 3
YER068C-A 9.90517435120329 -3.14537904668522 0.780994337833089 -4.02740313766197 0.0000563962887919977 0.000277905671321447 0.353830315880994 TRUE 3
YMR292W 168.313252580059 0.678206818948635 0.168440497080169 4.02638813530598 0.0000566401664160164 0.000278888354731296 0.355360404094087 TRUE 3
YGR043C 1503.71770711446 -0.464254828472043 0.115363098584348 -4.02429229250116 0.0000571469052928074 0.000281162774040613 0.358539683807074 TRUE 3
YHR199C 939.368751370374 -0.437224104582552 0.108669112306884 -4.02344415354955 0.0000573531887283759 0.000281956546154468 0.35983390608183 TRUE 3
YFR011C 91.9697034996551 0.859592256959013 0.213671896470195 4.02295421699933 0.0000574726717316711 0.000282322685804834 0.360583542444504 TRUE 3
YDR195W 398.431705673871 -0.513202441916912 0.127616382937142 -4.02144638568616 0.0000578418742830384 0.000283913988558294 0.362899919251783 TRUE 3
YKL134C 483.272657126632 0.468717732120806 0.116635991296554 4.01863718831918 0.0000585357237383561 0.000287095070375847 0.367253130734446 TRUE 3
YPL221W 407.305323256271 -0.517743894441535 0.128878704209927 -4.01729593430888 0.0000588697760830991 0.000288507894819751 0.369348975145364 TRUE 3
YMR267W 178.405980481173 0.697759083901598 0.173816275508824 4.01434837939658 0.0000596102473768489 0.000291908728957824 0.37399469204235 TRUE 3
YKR068C 508.122317191602 -0.498003240333796 0.1240707964355 -4.0138634927897 0.000059732899968955 0.000292281186821572 0.374764214405224 TRUE 3
YDR381C-A_intron 38.9613658099548 -1.2694915487243 0.316303846338849 -4.01351916335638 0.0000598201435349841 0.000292479937953979 0.37531158053849 TRUE 3
YDR207C 497.526140926469 0.488902739129045 0.121827852626314 4.01306210845454 0.0000599361350118025 0.000292818827826353 0.376039311064049 TRUE 3
YMR037C 494.510443514195 -0.482545179242679 0.120275945966014 -4.01198407018997 0.0000602105638904248 0.000293930636019171 0.377761077848525 TRUE 3
YBR125C 420.713810886519 0.536376793249953 0.13371087731975 4.01146715960354 0.0000603425719268013 0.000294345998209039 0.378589296268751 TRUE 3
YDL040C 797.571899893031 0.468828068934156 0.116904122601634 4.01036386485487 0.0000606252473363168 0.000295495086667222 0.380362801788051 TRUE 3
YDL107W 139.638546312407 0.764305676142409 0.190628219452781 4.00940468487001 0.0000608720174754382 0.000296467519893963 0.3819110376409 TRUE 3
YDR255C 940.621149821864 -0.520167087689323 0.129875851521068 -4.00511012322365 0.0000619885959049452 0.000301671421343461 0.388916450707626 TRUE 3
YCR005C 16902.3682150711 0.381454864035921 0.0953147942219356 4.00205306164459 0.0000627952108898908 0.000305123437577293 0.393977153123175 TRUE 3
YJR007W 1143.66834778305 0.427403960973722 0.106792763856626 4.00218091131653 0.000062761279216871 0.000305123437577293 0.393764265806649 TRUE 3
YPR045C 245.954700719238 -0.597165686551897 0.149240974991837 -4.00135208567593 0.0000629815607908849 0.000305792051734691 0.395146312402012 TRUE 3
YOR313C 2087.20855337323 2.66238477081218 0.665687392788972 3.99945199451325 0.0000634893239346682 0.000308018970643599 0.398332018366108 TRUE 3
YGR193C 615.432408026109 0.468140836964489 0.1170691113047 3.99884163932913 0.0000636532503408272 0.000308575610037101 0.39936049263835 TRUE 3
YNL278W 204.717720753469 -0.694157918019571 0.173778444687394 -3.99449954376261 0.0000648310463007677 0.000314042589532599 0.406749984491017 TRUE 3
YFL011W 55.5085022457131 1.50761736555919 0.377502852664829 3.99365820659836 0.0000650616322847011 0.000314916372933588 0.408196680954214 TRUE 3
YOR312C 304.491551010656 -0.649218955407386 0.162627982217741 -3.99204950190031 0.000065504694050156 0.000316816457807732 0.410976450470679 TRUE 3
YIL002W-A 122.435305413249 -0.773569450828753 0.193902499820135 -3.98947642008907 0.0000662193013396516 0.000320025945534387 0.415459896604974 TRUE 3
YGR009C 687.093780509287 -0.429262299971489 0.107673826260596 -3.98669124038162 0.0000670011256924529 0.000323555089660321 0.42036506259445 TRUE 3
YOL048C 703.243930751056 0.48122656278572 0.120722131050444 3.9862331670126 0.0000671305444036716 0.000323930696187871 0.421177035588636 TRUE 3
YOR065W 2050.79243642805 0.369588101921956 0.092737573882252 3.98531130856646 0.0000673917129500125 0.000324940980273196 0.422815607048378 TRUE 3
YOR272W 213.076041635608 -0.730137166665393 0.183303711434316 -3.983209946772 0.0000679906408212314 0.00032757702755114 0.426573280512406 TRUE 3
YPR102C 97.8803879863574 -0.829635056306854 0.208416089806858 -3.98066702563937 0.0000687221572114189 0.00033084734626802 0.431162814344442 TRUE 3
YKL065C 910.785608283998 -0.410801478515179 0.103403489106006 -3.97280093802288 0.000071032408614224 0.000341707284690972 0.445657331645642 TRUE 3
YDR129C 1873.98744911517 -0.524849725551377 0.132117214136644 -3.97260666583952 0.0000710903850346466 0.000341724126683784 0.446021075707373 TRUE 3
YDR381C-A 130.567296259401 -0.848978329049033 0.214057358807973 -3.96612540571724 0.0000730504377036683 0.000350877025815552 0.458318446152815 TRUE 3
YML073C 317.691458450912 -0.63440665186766 0.160060406748428 -3.96354516869856 0.0000738448837889275 0.000354421542469734 0.463302800891731 TRUE 3
YLL055W 104.338768595209 -0.820228853523768 0.206985041591326 -3.9627445887768 0.0000740930359278322 0.000355340683773158 0.464859707411219 TRUE 3
YBR221W-A 47.0719564542918 -1.1826374787594 0.29913868883926 -3.9534755044503 0.0000770241525660121 0.000369115744115045 0.48324953319916 TRUE 3
YBR229C 362.407459169854 0.495099115544211 0.125260034781932 3.95257047793527 0.0000773161465743617 0.00037023220416868 0.485081503607545 TRUE 3
YDR415C 310.138093086422 0.519432392734316 0.131483173239943 3.95056173299384 0.000077967983514835 0.000373068772378764 0.489171128572075 TRUE 3
YBL021C 219.355420241097 0.64596129318193 0.163567091599956 3.94921305296415 0.0000784085412313072 0.000374890837762188 0.491935187685221 TRUE 3
YEL001C 553.887418761516 0.44702768102416 0.11324470809589 3.94744874652895 0.0000789884207231039 0.000377375752624547 0.495573351616754 TRUE 3
YHR200W 2007.61186949392 0.384182249714226 0.0973590681618946 3.94603458072733 0.0000794561433104176 0.000379321451283295 0.49850784312956 TRUE 3
YHL003C 268.688057469056 0.562300545606865 0.14256135723626 3.94427042859162 0.0000800432914469451 0.000381833891442347 0.502191610538133 TRUE 3
YBL063W 831.904855214921 0.430414836998848 0.109164801314297 3.94279870266644 0.0000805362494058038 0.000383893535351525 0.505284428772013 TRUE 3
YOL125W 727.614876190398 0.451083561769902 0.114420096298674 3.94234558754808 0.0000806885982179715 0.000384327696751204 0.506240265219553 TRUE 3
YBR194W 63.6456265772827 1.0168298268332 0.257999532187658 3.94120802549984 0.0000810722768134621 0.000385862209750264 0.508647464727661 TRUE 3
YLR214W 375.144847383494 0.53170380318022 0.134934884500514 3.94044731389083 0.0000813298122268598 0.000386794474677097 0.510263241911318 TRUE 3
YBR106W 2464.66499881947 0.445033701903897 0.112979144696486 3.93907834140066 0.0000817952205904666 0.000388713196033331 0.513183213984588 TRUE 3
YBR175W 111.535526213218 0.842027604838473 0.213817274986463 3.93807097621921 0.0000821393001259252 0.00039005286123386 0.515341968990055 TRUE 3
YNL077W 1084.69854432421 -0.426092906457668 0.108230497058252 -3.93690242620187 0.0000825401483845399 0.000391625779610584 0.517856890964604 TRUE 3
YNL199C 264.440015954089 -0.550006559666394 0.139711108387719 -3.93674179536279 0.0000825953939781288 0.000391625779610584 0.51820350181878 TRUE 3
YMR291W 447.692954565199 -0.528837585961503 0.134361270359817 -3.93593767419202 0.0000828724802838905 0.000392642801224203 0.519941941301129 TRUE 3
YFL017C 393.00000862249 0.55324255204003 0.140608327228358 3.9346357569671 0.0000833229619718412 0.000394308625304176 0.522768263411332 TRUE 3
YML024W 317.281741083069 -0.542247622616597 0.137816639961674 -3.93455843044347 0.0000833497907147038 0.000394308625304176 0.522936586944052 TRUE 3
YJR048W 277.360307059537 0.640426236397802 0.162811981307374 3.93353260156412 0.0000837064795270897 0.000395697623265587 0.525174452552961 TRUE 3
YOR136W 5540.60154535835 0.341444487583527 0.0868226298053636 3.93266695962754 0.0000840085918235813 0.000396826729299191 0.527069905101149 TRUE 3
