ID baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YMR003W 109.846528421502 -0.50889369341373 0.199699909073079 -2.54829206370596 0.0108251799702669 0.0285200982584982 67.9171791334545 TRUE 3
snR84 28.3887482056152 -1.01024770072593 0.3965006422733 -2.54790936764633 0.0108370621663034 0.0285394168636528 67.9917280313873 TRUE 3
YPR094W 106.677474587494 -0.531509512825762 0.208735593251447 -2.54632908813733 0.0108862505775821 0.0286569239920994 68.3003361237504 TRUE 3
YHR012W 333.176777443368 0.352295269377119 0.138386307820389 2.54573790518613 0.0109047029135968 0.0286934569534366 68.4161060799065 TRUE 3
YML079W 235.417252057279 0.41269297153133 0.162157101759772 2.5450194105141 0.0109271663917985 0.028740509339938 68.557041942144 TRUE 3
YPL209C 472.464493258034 0.311822573191439 0.122575932958043 2.54391352092073 0.0109618219970636 0.0288195764407293 68.7744712095771 TRUE 3
YIL087C 439.239522958044 -0.321564021696067 0.126468611834293 -2.54263897604411 0.0110018839233371 0.0289127850234995 69.0258197350167 TRUE 3
YOR159C 73.756744368221 -0.616068935796298 0.242331404364028 -2.54225793562788 0.0110138861483933 0.0289322059501135 69.1011216950194 TRUE 3
YBR285W 1040.0658782672 0.318561963544086 0.125331621377381 2.54175251259918 0.0110298241960483 0.0289619452414446 69.2011170060072 TRUE 3
YBR088C 149.35144971423 0.45016876403685 0.177182757885978 2.54070299733424 0.0110629851577152 0.0290368643909404 69.4091688795053 TRUE 3
YOR230W 3500.36935414178 -0.26696139571507 0.105128627818906 -2.53937867594864 0.0111049553964376 0.0291348327904028 69.6724901572496 TRUE 3
YDR159W 231.478780290971 -0.4108073751223 0.161802473593249 -2.53894372563807 0.0111187706136953 0.0291588829681064 69.7591668303242 TRUE 3
YMR122W-A 1015.33059485753 -0.258482191976853 0.101833506200369 -2.53828235539942 0.0111398068073985 0.0292018420822444 69.8911479096182 TRUE 3
YDR201W 230.7997913691 0.381319937022857 0.150286278764053 2.53729043102813 0.0111714232034165 0.0292724886194785 70.0895091782349 TRUE 3
YPR079W 98.1091133743472 0.5876886914004 0.23178022685606 2.53554282594332 0.0112273199562051 0.0294066714343526 70.4402054052306 TRUE 3
YLL027W 1366.79968440143 -0.2493095109922 0.098364349541979 -2.53455151335904 0.0112591371459278 0.0294654014670025 70.6398264535508 TRUE 3
YNL169C 694.674382615605 -0.269491882355181 0.106325664726449 -2.53458920805733 0.0112579258332288 0.0294654014670025 70.6322266776773 TRUE 3
YMR026C 380.569997201708 -0.323309700494152 0.127661654846556 -2.53255138265878 0.0113235772316327 0.029621684726452 71.0441235512636 TRUE 3
YGR172C 344.418634299025 0.324019364588155 0.12796519015275 2.53208989258233 0.0113384919023498 0.0296483366833848 71.1376981953426 TRUE 3
YOR027W 3920.43949271105 0.227430695453684 0.089850602968805 2.53120945145627 0.0113669948313131 0.0297104827403446 71.3165255716584 TRUE 3
YBR290W 694.880018636175 -0.283735530512067 0.112189710310475 -2.52906910737941 0.011436550621736 0.0298798342566223 71.7529186007718 TRUE 3
YJR130C 469.945696807732 -0.329835720993175 0.130509907958592 -2.52728491003017 0.0114948209956252 0.0300195720672593 72.1185069265524 TRUE 3
YOR021C 384.39101414782 -0.366818751740866 0.145234563639503 -2.52569872176826 0.0115468456568911 0.0301428892241689 72.4449096513348 TRUE 3
YLR019W 1319.44158129375 -0.235420952378125 0.0932897682343619 -2.5235452593976 0.0116178104454898 0.0303155261749407 72.890142735003 TRUE 3
YJR030C 177.416373264076 0.411239249963061 0.163073051170094 2.52180999259109 0.0116752753599069 0.0304528076227425 73.2506776080556 TRUE 3
YNL310C 213.98639882126 0.380934073206796 0.15117210067389 2.51987021089659 0.0117398113332576 0.0306084108451892 73.6555763048585 TRUE 3
YLR312W-A 69.7155874252191 0.642918810866982 0.255179747002357 2.51947428594733 0.011753022457678 0.0306301245853819 73.7384628994718 TRUE 3
YHR092C 68.1435092651131 0.65786319448736 0.26117676367478 2.51884273788819 0.0117741230892881 0.0306723729813556 73.8708482621935 TRUE 3
YEL060C 29156.4108320453 -0.228125926958559 0.0905747438381112 -2.51864832614156 0.0117806253339086 0.0306765723203024 73.9116433449425 TRUE 3
YNL219C 446.46399286055 0.321315056365768 0.127622929991452 2.51769064060266 0.0118127023432796 0.0307473368462211 74.1128945017362 TRUE 3
YER120W 1208.30277357587 0.283048389767901 0.112469241251793 2.51667377335837 0.0118468463679151 0.0308234206826759 74.3271141122996 TRUE 3
YNL316C 128.522608759058 0.470347392584642 0.186953484049325 2.51585251259906 0.0118744862398533 0.0308825257805139 74.5005266688393 TRUE 3
YHR147C 98.8717889349054 0.517020854092286 0.205824567288181 2.51194918519318 0.012006637600177 0.0312132771097847 75.3296443035106 TRUE 3
YDR248C 108.922495210063 -0.491527739885558 0.195723399623388 -2.51133865869568 0.0120274251206637 0.0312543652783443 75.4600652070438 TRUE 3
YPR123C 12.9966994956098 1.3858106607893 0.551871057688876 2.51111313318875 0.0120351119944698 0.0312613902862563 75.5082926533035 TRUE 3
YNL143C 18.2595857571639 -1.26866003912594 0.505286655633141 -2.510772894915 0.0120467170107239 0.031278582702099 75.5811025252818 TRUE 3
YDL128W 663.260258668834 -0.280771460438663 0.111834785885574 -2.51059147845054 0.0120529089072806 0.0312817118640344 75.6199504842784 TRUE 3
YDR191W 128.335184630471 0.526918564515247 0.210088413880952 2.50808007343912 0.0121389155610041 0.0314832219558465 76.1595562297395 TRUE 3
YPR083W 318.399192520882 0.401744131359058 0.160183056815581 2.50803136951985 0.0121405888587905 0.0314832219558465 76.1700545000516 TRUE 3
YDR237W 146.907992768893 0.443566593387461 0.17688276369092 2.50768692286229 0.0121524286875114 0.0315009029573385 76.2443375854466 TRUE 3
YKR098C 317.588420170957 -0.333196479760379 0.132888862359122 -2.5073318699948 0.0121646437972602 0.0315195417349085 76.3209751840107 TRUE 3
YOL157C 18.4006993845862 1.24060511529785 0.494900915280248 2.50677474418354 0.0121838328828941 0.0315562277763811 76.4413675072779 TRUE 3
YBR238C 125.399253254654 0.560651084972023 0.223722841710775 2.50600734679038 0.0122103082702224 0.0316117473293872 76.6074740873755 TRUE 3
YML119W 226.186666615971 0.577776742264363 0.230585739746919 2.50569156140577 0.0122212177350605 0.0316269384703113 76.6759200697697 TRUE 3
snR189 3.86825463164002 -2.94062042468482 1.17448037522879 -2.50376292929711 0.0122880339945537 0.0317427579289338 77.0951252818299 TRUE 3
YAL021C 616.594250665058 0.270089644488881 0.107860841772088 2.50405652367879 0.0122778417624913 0.0317427579289338 77.0311792178707 TRUE 3
YER184C 225.931670130317 -0.39142580243509 0.15634010949278 -2.50368126071427 0.0122908704802904 0.0317427579289338 77.1129213933421 TRUE 3
YLR136C 595.590157699287 -0.919472700608431 0.367250007666057 -2.50366965667844 0.0122912735548191 0.0317427579289338 77.1154502829349 TRUE 3
YLR407W 317.77841044052 -0.340457668966098 0.135973572395191 -2.50385176302201 0.0122849493100062 0.0317427579289338 77.0757719709788 TRUE 3
YPR040W 541.806994820326 -0.299004808889008 0.119448629547727 -2.50320836681963 0.0123073062784039 0.0317710832446205 77.2160395907062 TRUE 3
YDL008W 471.500401071416 0.372252432310625 0.148720139544148 2.50303982669489 0.0123131687270976 0.0317731416804128 77.2528205938106 TRUE 3
YBR271W 50.5159141468955 0.735368287685152 0.293841907741993 2.50259839835658 0.0123285349629888 0.0317997120982026 77.3492283577917 TRUE 3
YDR169C-A 9.15377315560852 -1.84208784988172 0.736128701592227 -2.50239916728872 0.0123354758104052 0.031804537508702 77.3927752344823 TRUE 3
YDL207W 376.547258762547 -0.318221559451059 0.127264954879824 -2.50046495322734 0.012403040441937 0.0319656009417711 77.8166757327127 TRUE 3
YHR037W 1510.69117622426 -0.23465414267102 0.0939947374346296 -2.49646043039606 0.0125439663035738 0.0323155238695354 78.7008445886222 TRUE 3
YMR070W 361.420874152385 -0.334775645777336 0.134253454707492 -2.4936091701084 0.0126451692095682 0.0325628680014867 79.3357916208311 TRUE 3
YOR207C 591.364710170904 -0.28395531109833 0.113939532730117 -2.49215793934244 0.0126969563661312 0.0326828097188104 79.660704241107 TRUE 3
YJL009W 50.3643697520457 0.746783831788511 0.299834831298747 2.49065069776512 0.0127509409159001 0.0328083069587536 79.9994033063571 TRUE 3
YIL148W_intron 16.5953159788061 -1.17531058218008 0.471969231157175 -2.49022712624391 0.0127661484060593 0.0328266832722443 80.0948150996161 TRUE 3
YOL119C 1252.45272821377 -0.242939282356304 0.0975596959326388 -2.49016030681404 0.0127685488895706 0.0328266832722443 80.1098757331656 TRUE 3
YPL204W 982.999124288611 0.271141895547951 0.108919605070967 2.48937641089764 0.0127967401436814 0.0328856824749338 80.2867476614572 TRUE 3
YDR232W 855.484302659453 0.311775311542671 0.12527445140993 2.4887381906983 0.012819733124235 0.0329312800525496 80.4310056214504 TRUE 3
YJR124C 71.4329772228996 0.594097980259972 0.238745842491608 2.48841183603377 0.012831504732934 0.0329480266842797 80.5048606944281 TRUE 3
YPR141C 568.249389722746 -0.298788180580797 0.120145115901548 -2.48689410583811 0.0128863750044204 0.0330753806885143 80.8491167777334 TRUE 3
YBR242W 499.36722888437 0.300210163596866 0.120735766696739 2.48650562969402 0.0129004528500047 0.0330804912699082 80.9374411809296 TRUE 3
YDR332W 175.944002109626 0.422237829870565 0.169818765200885 2.48640266210323 0.0129041865355437 0.0330804912699082 80.9608663240009 TRUE 3
YOR350C 4024.9035802975 0.211264286958993 0.0849667054815189 2.48643613709308 0.0129029726013068 0.0330804912699082 80.9532501005991 TRUE 3
YOR234C_intron 25.2305964560477 -1.10263545276301 0.443553731123332 -2.48591179691015 0.0129219988376598 0.0331126220215033 81.0726207074777 TRUE 3
YDR461C-A 334.377699892213 -0.34361951490262 0.138252967454698 -2.48544043016809 0.0129391240581804 0.0331429666055394 81.1800643410241 TRUE 3
YDR367W 215.545422105254 0.393352650398644 0.158292242161005 2.48497743811443 0.0129559645609095 0.0331725574247287 81.2857216551461 TRUE 3
YHL004W 144.17372592484 0.477710566807659 0.192280608656983 2.48444484414892 0.012975360686303 0.0331986344574446 81.4074129458653 TRUE 3
YOR179C 164.714086284757 -0.421903711139445 0.169820678829069 -2.48440716436016 0.0129767338896308 0.0331986344574446 81.4160284235438 TRUE 3
YMR192W 252.618473475029 -0.358852254031891 0.144487768495645 -2.48361683323185 0.0130055663827433 0.0332588332323477 81.5969234853318 TRUE 3
YLL052C 19.8442812285754 1.15799932102248 0.46636616186429 2.48302603343562 0.0130271566636981 0.0332935183556688 81.7323809080416 TRUE 3
YPL098C 220.160936337327 0.446043396343272 0.179642138789415 2.48295527624588 0.0130297445501621 0.0332935183556688 81.748617307717 TRUE 3
YPL150W 335.843852375971 -0.335114420192834 0.135008191161792 -2.48217843161261 0.0130581869236736 0.0333526085391712 81.9270647591281 TRUE 3
YBR289W 720.491749951259 0.26936820920796 0.108552614988731 2.48145297315891 0.013084797479566 0.0334069737848261 82.0940193867973 TRUE 3
YBR126W-A 64.3794668473284 -0.611064218066257 0.246304897259526 -2.4809259777827 0.0131041582693403 0.0334303021340957 82.2154889818414 TRUE 3
YNL002C 434.542158282928 -0.33599983353151 0.135433881830549 -2.48091414784894 0.0131045931687775 0.0334303021340957 82.2182175409102 TRUE 3
YJR067C 99.2723377967335 0.526299802511401 0.212192499790673 2.48029408688146 0.0131274061139194 0.0334748855904945 82.3613459587304 TRUE 3
YNL331C 230.466967934532 0.440418231569403 0.177648259721078 2.479158716561 0.0131692690795306 0.0335679906281574 82.6239942049748 TRUE 3
YNR059W 357.061816521742 -0.408275927991489 0.164725628615697 -2.4785209892505 0.013192834867674 0.0336144001319737 82.7718459597869 TRUE 3
YGL055W 19243.2413777003 -0.362819809665212 0.146422185657735 -2.47790188375764 0.0132157481888065 0.0336591101861077 82.9156041365721 TRUE 3
YPR093C 142.444511013768 0.441593741490038 0.178225578607595 2.47772370801113 0.0132223490553282 0.0336622547175624 82.9570179731291 TRUE 3
YLR298C 229.695132622048 -0.393011413038661 0.158693371193534 -2.47654587008152 0.0132660577190287 0.0337598296435971 83.2312461291858 TRUE 3
YNL161W 578.96526227775 -0.339803668073197 0.13724183259314 -2.47594819781051 0.0132882856933261 0.0338026829498112 83.3707044399278 TRUE 3
YGR182C 530.832786240651 0.306910947101242 0.123965888884852 2.47576934156718 0.0132949439168029 0.0338059113052713 83.4124781340211 TRUE 3
YPL271W 3146.04885134142 -0.222928532570676 0.0900709617583114 -2.4750322214707 0.0133224155810092 0.0338620392786348 83.5848353552517 TRUE 3
YKR063C 380.664089655613 -0.304896647328414 0.12326109759045 -2.47358374449553 0.0133765449562684 0.0339858511586357 83.9244430556278 TRUE 3
YDL078C 4008.62386715889 -0.233826181403588 0.0945568568418039 -2.47286330376638 0.0134035400357079 0.0340406504631562 84.0938101840317 TRUE 3
YBL038W 212.762947775691 0.440520746276522 0.178237473993432 2.47153831574586 0.0134533133656212 0.0341504899828241 84.4060880559073 TRUE 3
YJR077C 2715.45371663261 0.218286442087439 0.0883242163917093 2.47142234604562 0.0134576775446423 0.0341504899828241 84.4334689150858 TRUE 3
YBR094W 531.558209666961 0.274885014863409 0.111258123434272 2.47069612877123 0.0134850350559662 0.0342028412011252 84.6051099411318 TRUE 3
YKL024C 243.350020767645 -0.366421729790228 0.148324982979706 -2.47039792238077 0.0134962830881428 0.0342028412011252 84.6756800950079 TRUE 3
YKL116C 280.221019844077 0.397510473903587 0.16091610950872 2.47029632469486 0.0135001171391656 0.0342028412011252 84.6997349311253 TRUE 3
YNL223W 641.681252049959 0.271717604582206 0.109986192357935 2.47047014499727 0.0134935581663279 0.0342028412011252 84.6585839355412 TRUE 3
YKL122C 259.714271537276 -0.355571873767524 0.144056349826001 -2.46828323914219 0.0135762848339128 0.0343819276395378 85.1776110479691 TRUE 3
YEL006W 796.556940539902 -0.252922933658255 0.102504040065082 -2.46744356122616 0.0136081671754892 0.0344467066297519 85.377640859019 TRUE 3
YOL126C 18025.9549828497 0.256318633261454 0.103885424006668 2.46732047072361 0.0136128464427156 0.0344467066297519 85.4069985815977 TRUE 3
YFL046W 285.350195956911 0.355876272724919 0.144487543628192 2.46302389665293 0.0137770733185969 0.0348341720788223 86.4373580008767 TRUE 3
YIL070C 118.543542913575 0.500275965339041 0.203104463655 2.46314608914172 0.0137723787210581 0.0348341720788223 86.4079040959185 TRUE 3
YDR187C 18.6884575884562 -1.1962528616012 0.485799233301672 -2.46244287680535 0.0137994152617079 0.0348766043258235 86.5775313519557 TRUE 3
YBR151W 1308.74911415442 0.24549934172171 0.0997105745146941 2.4621194182923 0.0138118670631466 0.0348940161446309 86.6556539541816 TRUE 3
YNL201C 407.892601290362 -0.294479325307534 0.119842601461011 -2.45721739779939 0.0140017926048182 0.0353595994404286 87.8472468026294 TRUE 3
YOR110W 159.572698595123 0.419884107709862 0.170929103604512 2.45648107230101 0.014030519303369 0.0354178863541383 88.027478109337 TRUE 3
YMR132C 113.744111078836 0.477659621919524 0.194753822936595 2.45263284035782 0.0141815005913084 0.0357846151284302 88.9747347098689 TRUE 3
YOR011W-A 8.38322590149775 1.79592670604858 0.732313179962538 2.45240254468786 0.0141905812900836 0.0357931308535161 89.0317070139846 TRUE 3
YBR262C 112.069142627285 0.483477065846882 0.19734796965805 2.44987099023423 0.0142907407044013 0.0360168004976736 89.660107179414 TRUE 3
YGR014W 411.78287118912 -0.314975362613018 0.128562950463272 -2.44996992895711 0.014286814574362 0.0360168004976736 89.6354746395473 TRUE 3
YIL036W 452.186266239856 -0.356644734321784 0.145610957065418 -2.4492987444726 0.0143134674910346 0.036059590992474 89.8026950387513 TRUE 3
YDL201W 94.6719647406723 0.554689378430912 0.226569312165452 2.44821054153111 0.0143567735337631 0.03615417116712 90.0743971508297 TRUE 3
YNL038W 174.8124162243 -0.419182681988483 0.171389793875823 -2.44578555413978 0.014453694101172 0.036383636876666 90.6824767907528 TRUE 3
YLR335W 790.055852379673 0.292731411140778 0.119705424631766 2.44543145844284 0.0144678945759239 0.0364047744383357 90.7715705693468 TRUE 3
YDR353W 1225.7382383056 -0.23492550491891 0.0960822206864808 -2.44504657823719 0.0144833435698226 0.0364290353702875 90.8684975570669 TRUE 3
YOL028C 128.910886137864 -0.481534980093859 0.196981372513152 -2.4445711487857 0.0145024472693465 0.0364624656194833 90.9883541678801 TRUE 3
YIL031W 3380.74541343545 0.220983799564664 0.090410998231716 2.4442136895591 0.0145168253206471 0.0364693813521904 91.0785620617401 TRUE 3
YMR181C 1354.69924388265 -0.286178942154156 0.11707755254501 -2.4443536436597 0.0145111944625481 0.0364693813521904 91.043234058027 TRUE 3
YMR092C 571.769330129244 0.276456717616115 0.113116430804148 2.44400142093219 0.0145253693299117 0.0364762377127845 91.1321671758657 TRUE 3
YER048C 674.585126478712 0.2702636464739 0.110612385303684 2.4433398279216 0.0145520275155518 0.0365285588655688 91.2994206325721 TRUE 3
YGL131C 358.667281095066 -0.377467943811857 0.154571510970723 -2.44202790955024 0.0146050174782656 0.0366322569536827 91.6318796586386 TRUE 3
YJL173C 831.831512750017 -0.253273320829939 0.103712950399389 -2.44206070557829 0.0146036907368671 0.0366322569536827 91.6235556831042 TRUE 3
YAR031W 11.42269584975 1.49467182114497 0.612283423199158 2.44114369998026 0.0146408276612054 0.0367073988484179 91.8565527464028 TRUE 3
YBR223C 130.817638116906 0.448879217885103 0.183920134361761 2.44062032383134 0.0146620606622729 0.036723800842897 91.9897685951003 TRUE 3
YMR011W 7116.75685884013 -0.371709950642831 0.152288165395398 -2.44083280980982 0.0146534369851658 0.036723800842897 91.93566364493 TRUE 3
YOR194C 637.296714810356 -0.262769427089765 0.107668136853016 -2.44054958848677 0.0146649324265036 0.036723800842897 92.0077860438834 TRUE 3
YGL208W 950.775261627094 -0.265401197818401 0.108780171258918 -2.43979389577071 0.0146956435381813 0.0367860223124547 92.2004675585496 TRUE 3
snR32 4.73388220629056 -2.41873638113507 0.992247588073234 -2.43763392343621 0.0147837369311228 0.0369917757355139 92.7531655058645 TRUE 3
YGR198W 470.94025732826 0.291239699490505 0.119495723397648 2.43723951962148 0.0147998726453232 0.0370173848102522 92.8544009767577 TRUE 3
YNL196C 6876.31654348944 0.251274791752331 0.103132477892669 2.43642736882395 0.0148331479726012 0.0370858259195405 93.0631703800997 TRUE 3
YML025C 168.802100954883 0.521511770059707 0.214090319913099 2.4359427846686 0.0148530336738462 0.0371207490980229 93.1879332697113 TRUE 3
YLL004W 188.945166063867 0.413028987378028 0.169634553270904 2.43481637092194 0.0148993486910181 0.0372216703858051 93.4785136874477 TRUE 3
YPL213W 107.09694978186 -0.491963578526806 0.202112370456209 -2.43410919092356 0.014928490954162 0.0372796272911856 93.6613522464124 TRUE 3
YMR273C 240.254674062024 0.42174657631187 0.173337010112542 2.43310171346584 0.014970094942083 0.0373686452732537 93.9223756666287 TRUE 3
YNL053W 266.31549793299 0.391319467626784 0.160843927531139 2.43291415245394 0.014977851580471 0.037373135626211 93.9710408158748 TRUE 3
YJL153C 17563.2267898359 -0.222821400628847 0.0915940310316556 -2.43270656525465 0.0149864405350289 0.037379698400094 94.0249279167714 TRUE 3
YDR444W 481.272156083045 0.3070122669009 0.126245915375318 2.43185901094843 0.0150215532715742 0.0374523861973708 94.2452252258566 TRUE 3
YPR063C 518.28556812972 0.278592876401055 0.11457847487304 2.43145910878769 0.0150381456873074 0.0374788589179496 94.3493260421665 TRUE 3
YDR427W 1932.75133156331 0.247960678312655 0.102114943652095 2.42825065014435 0.0151718538200622 0.0377970766533957 95.1882108670704 TRUE 3
YEL073C 46.8644735589175 0.713093657413171 0.29382315966975 2.42694843461172 0.015226419852506 0.0379179562265859 95.5305581546225 TRUE 3
YER045C 187.534041655728 0.397015042240121 0.163621632099325 2.42642147707656 0.0152485497325452 0.0379579970128 95.6694010219885 TRUE 3
YGR248W 807.267970086464 -0.300011621306415 0.123812557829663 -2.42311140780372 0.0153882066913211 0.0382904484627755 96.5456087813485 TRUE 3
YLR412W 130.260193873753 -0.476000597205725 0.196574419221862 -2.42147782549718 0.0154575440744636 0.0384477295714156 96.9806315231846 TRUE 3
YBR200W 310.508856636956 -0.325925209603446 0.13465995533948 -2.42035732732706 0.015505262452425 0.0385511341117963 97.2800166265145 TRUE 3
YHR017W 667.458415361261 0.268806856548324 0.111074445020172 2.42006031629964 0.0155179329030767 0.0385673506739303 97.3595110339031 TRUE 3
YDR099W 8138.58642333196 -0.241309814558945 0.099859365994009 -2.41649656150854 0.0156706742416943 0.038931540403227 98.3178101923898 TRUE 3
YOR145C 504.972973952929 -0.297511001404253 0.123127242217003 -2.41628900353271 0.0156796107265462 0.0389383206997721 98.3738776983508 TRUE 3
YOR391C 5.97836833224617 -2.070951141747 0.85757108915036 -2.41490317006699 0.0157393932772975 0.0390713154050206 98.7489534217643 TRUE 3
YOL065C 209.213150239511 0.36830642873719 0.152555339432716 2.41424803685505 0.0157677243634745 0.0391261609699667 98.9267026564393 TRUE 3
YOR381W 171.213106339056 0.44832265243154 0.185805422747873 2.41286096929414 0.0158278558432134 0.0392598417178638 99.3039675603207 TRUE 3
YOL080C 111.877100454583 0.464641281453335 0.192592601445431 2.41256038895651 0.0158409130120578 0.0392766985472881 99.3858882376509 TRUE 3
YOR030W 421.972584470708 -0.342543824569549 0.142040002228697 -2.41160109261349 0.0158826480962145 0.0393646193234111 99.6477341556496 TRUE 3
YHR011W 96.3030957655174 0.507662938455074 0.210577558983337 2.41081215351749 0.0159170440594309 0.0394342880666707 99.8635344288696 TRUE 3
YKL085W 5498.57899296604 0.248857829092714 0.103237689984608 2.41053271464924 0.0159292426622382 0.0394489298145361 99.9400684628822 TRUE 3
YLR266C 195.212237202571 -0.395840539004727 0.164229961628243 -2.41028211344753 0.0159401893787231 0.0394604609205722 100.008748162109 TRUE 3
YLL003W 747.748470149968 -0.258698458328959 0.107370828334222 -2.4093924052042 0.0159791069008773 0.0395411982600408 100.252916696104 TRUE 3
YIL158W 67.5469810289719 0.620456868989938 0.25769337746363 2.40773307834621 0.016051912236898 0.0397056961601186 100.709697374298 TRUE 3
YLR068W 102.093530686427 -0.549382378179735 0.228317944445711 -2.40621638178056 0.0161187143937298 0.0398552208876102 101.128814106261 TRUE 3
YDR320C 394.290634381416 0.337352833538294 0.140392539129591 2.40292565139018 0.0162644938258327 0.040183997546061 102.043434263275 TRUE 3
YGL181W 471.987052442519 -0.284933372243233 0.118577116303752 -2.4029372709093 0.0162639770493274 0.040183997546061 102.04019200748 TRUE 3
YCR018C 12.6780016831714 1.49980277985303 0.624572564217295 2.40132670850274 0.0163357443415912 0.040312401359088 102.490459999143 TRUE 3
YJL158C 461.273492594978 0.298576128018693 0.124333326420376 2.40141671275805 0.0163317263886548 0.040312401359088 102.46525136242 TRUE 3
YLL053C 25.2813346938538 0.972163151409341 0.404819039842193 2.40147585891294 0.0163290864700154 0.040312401359088 102.448688512876 TRUE 3
YLR395C 632.186501589397 0.261049841908169 0.108721952190863 2.40107758044936 0.0163468703984849 0.040323994498504 102.560264880094 TRUE 3
YAL062W 3671.66675175186 0.264956929670489 0.110416256744033 2.39961883769265 0.0164121515614373 0.0404691142865157 102.969838896457 TRUE 3
YPR175W 123.537381259813 0.473298995903089 0.197358869945132 2.39816429854241 0.0164774725291475 0.040614218143553 103.379662647872 TRUE 3
YHR066W 280.013505830821 -0.380179939282927 0.15863834361531 -2.39651984897701 0.0165515969963486 0.0407808986481126 103.844719555091 TRUE 3
YCR105W 165.716445764993 0.403430175995764 0.16836064702583 2.39622609631495 0.0165648688440832 0.0407975745029187 103.927987127778 TRUE 3
YJL014W 1733.81944034178 0.248029283884698 0.103528194580594 2.39576556791602 0.0165856944898974 0.0408328341974593 104.058647229616 TRUE 3
YDR429C 581.47278752828 0.274414284859309 0.114575804243102 2.39504567890328 0.0166182947983639 0.0408970432601557 104.263181564935 TRUE 3
YGL144C 245.598554129674 0.368780909890594 0.153998204386524 2.39470915495209 0.0166335536393608 0.0409185419528276 104.35891553335 TRUE 3
YDR410C 47.3642936539247 0.784671949513569 0.327900592977341 2.39301778136093 0.0167104312213777 0.0410915464726392 104.841245482924 TRUE 3
YDL057W 239.501591019812 -0.354267223375383 0.148080342197004 -2.39239873516817 0.0167386464601202 0.0411289361363662 105.018267890794 TRUE 3
YKL045W 711.098786685245 0.284620682574967 0.118968860188776 2.39239648193098 0.0167387492357952 0.0411289361363662 105.018912705379 TRUE 3
YER142C 484.086385660061 0.283906100637842 0.118678317514971 2.39223226771839 0.016746240940496 0.0411312331322362 105.065915660672 TRUE 3
YDR369C 266.786062592267 0.334347327265375 0.139828935963983 2.39111686690869 0.0167972051883258 0.0412402615054277 105.385665351556 TRUE 3
YFR042W 166.175886834918 0.425486775320832 0.178063539285098 2.38952217297885 0.0168703054938578 0.0413544777507117 105.844296668464 TRUE 3
YNL083W 537.76662590537 0.283267464996383 0.118536382905512 2.38970903323567 0.0168617254559071 0.0413544777507117 105.790465510361 TRUE 3
YNL141W 163.508309271628 -0.439158543875547 0.183769962102496 -2.3897188574845 0.0168612744631605 0.0413544777507117 105.787635981869 TRUE 3
YOR164C 741.671825380144 0.253628834547401 0.106146981403496 2.38941165536572 0.016875381919935 0.0413544777507117 105.876146165672 TRUE 3
YOR342C 107.699868195078 -0.495266609055247 0.207278013487872 -2.3893832284543 0.0168766878753104 0.0413544777507117 105.884339729697 TRUE 3
YPL177C 1785.87126596674 0.222700695180321 0.0932520660450149 2.38815829638368 0.0169330465816236 0.0414763768865775 106.237934253107 TRUE 3
YPR134W 401.287813296117 -0.293823305076676 0.123050654073554 -2.3878240005213 0.0169484560819432 0.0414979176432591 106.334613458112 TRUE 3
YBR060C 171.737688383184 0.41810741866449 0.175122885892337 2.38750872870801 0.0169629999359386 0.0415173229021235 106.425861598079 TRUE 3
YNL029C 132.24411638099 -0.449612616953176 0.188420194597568 -2.38622307929078 0.0170224218927724 0.0416465103484248 106.798674955254 TRUE 3
YLR220W 1033.07633412877 0.306017451355302 0.128328324895868 2.38464463401684 0.0170956264319572 0.041809303940611 107.257960234099 TRUE 3
YDR013W 157.741355893338 0.418476699497707 0.175597143174542 2.38316348393974 0.0171645696982213 0.0419615532801802 107.690510286641 TRUE 3
YIR005W 137.694024490953 -0.47103211183349 0.197693138338551 -2.38264269459289 0.0171888688336129 0.0420045867523388 107.842963062087 TRUE 3
YLL042C 55.5293142871521 -0.636543132336103 0.267252972389159 -2.3818000101013 0.0172282509620039 0.0420680491571236 108.090046535613 TRUE 3
YOR197W 768.843420037185 -0.270457156229788 0.11354652435956 -2.38190607555146 0.0172232897352052 0.0420680491571236 108.058919798677 TRUE 3
YHL006C 70.7538615021141 -0.591249667027742 0.248332980547031 -2.38087452470199 0.0172715938911617 0.0421574741164425 108.361980073148 TRUE 3
YEL056W 297.563221705486 0.325591136681987 0.136866439687019 2.37889680937516 0.0173645362120716 0.0423678473972483 108.945100194538 TRUE 3
YIL143C 532.755368744874 -0.281872129094911 0.118569634831451 -2.37727078687219 0.0174412790460869 0.0425233474521743 109.426584735149 TRUE 3
YNL066W 233.369156995781 -0.378571988018404 0.159247247390621 -2.377259225648 0.0174418257603132 0.0425233474521743 109.430014820205 TRUE 3
YER109C 122.885762808697 0.45104874261245 0.189892703070642 2.37528212152867 0.0175355415543055 0.0427352184033248 110.017987711712 TRUE 3
YLR083C 264.147070401338 0.35238577179063 0.14837905539514 2.37490237993638 0.0175535919584826 0.0427459947032458 110.13123594752 TRUE 3
YOL124C 95.0002964188066 0.570615223919017 0.240261215351746 2.37497851279753 0.0175499718008362 0.0427459947032458 110.108523078446 TRUE 3
YMR279C 157.566394383309 -0.404760000426909 0.170491609888576 -2.37407577235876 0.0175929397426451 0.0428251885935633 110.378103945355 TRUE 3
