 baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YCL040W 6590.45562512253 -0.272270406542396 0.372147822471593 -0.731618969940848 0.46440116640383 0.801637099162079 2913.65291801763 FALSE 1
YCR035C 374.71228815133 0.152170653790341 0.207887768127865 0.731984643255901 0.464177940996603 0.801637099162079 2912.25240181269 FALSE 1
YDR162C 250.731201016229 -0.107912032862377 0.147403393643659 -0.732086488614022 0.464115780097005 0.801637099162079 2911.86240432861 FALSE 1
YGL241W 110.684701789124 0.174052547687098 0.237536322958164 0.732740767894068 0.463716553937675 0.801637099162079 2909.35765940497 FALSE 1
YLR135W 137.329302346082 -0.150789079432003 0.205696375846153 -0.733066291575224 0.463517998158207 0.801637099162079 2908.11192044459 FALSE 1
YMR122W-A 1569.37728130547 0.122637712217984 0.167490564553008 0.732206692032322 0.464042420393056 0.801637099162079 2911.40214554603 FALSE 1
YMR153C-A 6.30589362743383 -0.454488991125541 0.621119213489332 -0.731725860760781 0.464335908685713 0.801637099162079 2913.24349109416 FALSE 1
YOL038W 890.485431729403 -0.0952531589482625 0.130173902894379 -0.731737751041769 0.464328649887556 0.801637099162079 2913.19794939452 FALSE 1
YPL161C 181.668869948578 -0.149079079208093 0.203311161849961 -0.73325575365169 0.463402456056044 0.801637099162079 2907.38700929562 FALSE 1
YHL036W 142.418704752346 0.187304733594242 0.256203948570066 0.731076685740532 0.464732313950984 0.801983251168928 2915.73053772848 FALSE 1
YIL120W 120.664877486634 0.137792065648458 0.188637441007247 0.730459790552205 0.465109182581838 0.802408086836888 2918.09501151845 FALSE 1
YDR051C 387.740422847838 0.10410415182604 0.142633704546109 0.729870630208485 0.465469266244383 0.802803734477671 2920.35417641726 FALSE 1
YDL089W 151.93162034991 0.174000486362539 0.238890284971585 0.728369872317055 0.466387200667394 0.804055667934084 2926.11329698723 FALSE 1
YDR183W 66.3937716763546 0.22411292792913 0.307873519146416 0.72793830580326 0.4666513530383 0.804055667934084 2927.77058896229 FALSE 1
YLR364W 79.7724044864021 0.293235786219439 0.402742460503588 0.728097518828232 0.466553892584688 0.804055667934084 2927.15912207633 FALSE 1
YOL108C 92.5656099674373 0.178485745754865 0.245230708419239 0.727827876473492 0.466718957738937 0.804055667934084 2928.19474085409 FALSE 1
YFR034C 399.497084916183 0.224988852394806 0.309284317798228 0.727449920501903 0.466950383045775 0.804228710210676 2929.64670322919 FALSE 1
YBR097W 224.263547177004 0.188262881119277 0.259118975140925 0.72654996036816 0.467501691599622 0.804952435900638 2933.10561309603 FALSE 1
YGR240C-A 22.2881761281094 -0.261139091095335 0.359929037656227 -0.725529378779248 0.468127328239395 0.805803699296295 2937.03085737396 FALSE 1
YGL010W 189.20524421956 -0.203909249948288 0.281145037540868 -0.725281341374011 0.468279450073551 0.805839636617602 2937.98526976146 FALSE 1
YLR141W 96.4545082536405 -0.145261164143308 0.20037896621524 -0.724932196662164 0.468493627595958 0.805982312535495 2939.32901953704 FALSE 1
YDR352W 192.596893834293 0.180434522762299 0.249147586277609 0.724207388311813 0.468938423360367 0.806069966246544 2942.11966816294 FALSE 1
YHR104W 1047.38558789166 -0.29896969622461 0.412597822026144 -0.724603185631128 0.468695504034798 0.806069966246544 2940.59559231432 FALSE 1
YKL024C 329.257934458432 0.242070927071525 0.334204063363591 0.724320717812964 0.468868860629156 0.806069966246544 2941.68323158733 FALSE 1
snR40 5.7748088911389 0.495125658242368 0.686847189841224 0.720867269409407 0.470991182346624 0.806640220897085 2954.99867804272 FALSE 1
YAL031C 270.40499010329 -0.189643491439588 0.263373097841863 -0.720056425631807 0.471490254860472 0.806640220897085 2958.1298589946 FALSE 1
YAR035W 2599.12839871698 0.274742804319767 0.379883754035981 0.723228622969079 0.469539436426847 0.806640220897085 2945.89042414204 FALSE 1
YCR043C 83.3991871415372 0.184125240862952 0.255430182528242 0.720843711735569 0.471005677929134 0.806640220897085 2955.08962332739 FALSE 1
YDL147W 1592.04250553335 -0.10747294738116 0.14899459541023 -0.721321112925285 0.470711969973316 0.806640220897085 2953.24689961258 FALSE 1
YDR110W 136.830440953434 0.25790081963183 0.358363879651313 0.719661869613551 0.471733208629989 0.806640220897085 2959.65415094455 FALSE 1
YEL049W 7.32242648051961 0.408203067164282 0.567142166795315 0.719754395041491 0.471676228520381 0.806640220897085 2959.29665773687 FALSE 1
YER181C 3.28715218105209 -0.61769202952253 0.857312150596307 -0.720498396170977 0.471218186844024 0.806640220897085 2956.42290425941 FALSE 1
YGL076C_intron 21.2235220778124 0.419173796327862 0.579511287624842 0.723322919292681 0.469481515026253 0.806640220897085 2945.52702527471 FALSE 1
YGR134W 209.038954910162 -0.136312628296075 0.189426187186398 -0.719608150914963 0.471766292058865 0.806640220897085 2959.86171637732 FALSE 1
YGR249W 786.588624636818 -0.179603237242172 0.249007942500172 -0.721275134595548 0.470740252476416 0.806640220897085 2953.42434403704 FALSE 1
YKL185W 486.201040554562 0.129176808260898 0.178825498639365 0.722362354606973 0.470071725504405 0.806640220897085 2949.23000581464 FALSE 1
YLR052W 219.721765577061 -0.144209772456942 0.199920013331224 -0.721337349142818 0.470701982864782 0.806640220897085 2953.18424049364 FALSE 1
YLR079W 424.311995204805 -0.134000031678296 0.186150120377895 -0.719849288339263 0.471617794142409 0.806640220897085 2958.93004044947 FALSE 1
YNL126W 117.287564314881 -0.230266662176131 0.319581156529847 -0.720526406113763 0.471200947415199 0.806640220897085 2956.31474408296 FALSE 1
YOR051C 609.876659888701 0.216262644550561 0.30030614223792 0.720140596988604 0.471438434019847 0.806640220897085 2957.80473504052 FALSE 1
YOR228C 423.600579651478 -0.24312670363624 0.337469198907498 -0.72044116744083 0.471253410797288 0.806640220897085 2956.64389934219 FALSE 1
YPL009C 507.18538233878 0.1396377103172 0.193349476671229 0.722203714854836 0.470169239720893 0.806640220897085 2949.84181000888 FALSE 1
YPL149W 550.76691598286 -0.151991699001501 0.210596597480029 -0.721719632796604 0.470466869019458 0.806640220897085 2951.70913622808 FALSE 1
YGR173W 185.026456857796 0.24058044950819 0.33446988564849 0.719288820402286 0.471962982718682 0.806751869123805 2961.09575357701 FALSE 1
YPL072W 61.5630246199838 0.164178888210183 0.228358930662415 0.718951029127433 0.472171093405573 0.806882970640194 2962.40144002656 FALSE 1
YCR100C 37.8197051984363 -0.20607986758554 0.286744898293612 -0.718687128565842 0.472333715746125 0.806887269509871 2963.42173259119 FALSE 1
YIL149C 532.089474426805 -0.113383624433069 0.157801525722286 -0.718520457353574 0.472436438743972 0.806887269509871 2964.06621667968 FALSE 1
YGL108C 59.7673582463996 -0.194801627241963 0.271632572643693 -0.717151206668756 0.473280802500113 0.807537748383885 2969.36375488571 FALSE 1
YGL154C 60.9356919382296 0.188006132905014 0.262347338178656 0.716630609672831 0.473602052159808 0.807537748383885 2971.37927525063 FALSE 1
YGL172W 486.684106071132 -0.110970415129417 0.154825543985548 -0.716744874733173 0.473531531280423 0.807537748383885 2970.93682725337 FALSE 1
YHR081W 297.923646637724 0.218681367347654 0.304884970787673 0.717258600129383 0.473214547131146 0.807537748383885 2968.94806870081 FALSE 1
YKL074C 275.62417207097 -0.120540327406807 0.168086293629519 -0.717133591347377 0.473291670591425 0.807537748383885 2969.4319412906 FALSE 1
YOR089C 714.48603096035 -0.139817607834948 0.19510608027573 -0.716623529299311 0.473606422138497 0.807537748383885 2971.40669249693 FALSE 1
YDL004W 3433.06802829005 -0.0904651204171293 0.12641829673135 -0.715601481400873 0.47423745863689 0.808217176312903 2975.36581548784 FALSE 1
YLR191W 233.435687471209 -0.141438223038102 0.197663155953939 -0.715551779771545 0.474268157370584 0.808217176312903 2975.55841934305 FALSE 1
YCR022C 7.54383265733737 -0.442657453572093 0.619495238351411 -0.714545368823309 0.474890012502938 0.808958166221576 2979.45993844343 FALSE 1
YJR040W 223.887348726096 0.126587742418745 0.177240283907662 0.714215412139007 0.475093988099121 0.808958166221576 2980.73968133389 FALSE 1
YMR085W 141.866101153934 0.356113740797117 0.49861310428396 0.714208547143017 0.475098232474756 0.808958166221576 2980.76631054662 FALSE 1
YDR434W 419.543869553585 0.107590891610867 0.150695030878088 0.713964428580976 0.475249175569132 0.808990833932484 2981.71332752073 FALSE 1
YMR185W 121.271625602667 0.171024877312927 0.239648658812663 0.713648380759853 0.47544463295654 0.809099236794112 2982.93962716933 FALSE 1
YBR008C 110.049177074866 0.163768947763957 0.22965758307156 0.713100545488746 0.47578354198559 0.80910896203191 2985.06594241759 FALSE 1
YDR461C-A 73.3537706778929 0.322115275790492 0.452162531162037 0.712388253318271 0.476224387508787 0.80910896203191 2987.83180723013 FALSE 1
YGL239C 2.765261587948 -0.703942119748874 0.987332890398356 -0.712973432359634 0.475862197303619 0.80910896203191 2985.5594258829 FALSE 1
YJL123C 952.303305200501 -0.0977787554647108 0.137220961130576 -0.712564280698102 0.476115421391714 0.80910896203191 2987.14815381162 FALSE 1
YKL206C 214.592872019397 0.12319102232034 0.173021991818808 0.711996325006752 0.476467051724676 0.80910896203191 2989.35428252062 FALSE 1
YLR005W 358.551122251081 0.115737294023227 0.162455698900724 0.712423724168355 0.476202428911567 0.80910896203191 2987.69403899117 FALSE 1
YMR311C 1183.68831761728 -0.190279210788754 0.267270199665239 -0.711935752759128 0.476504561352994 0.80910896203191 2989.58961792869 FALSE 1
YOL048C 278.577786843441 0.288871439576575 0.405514180568221 0.712358416595439 0.476242858670837 0.80910896203191 2987.94769530083 FALSE 1
YAL041W 330.321211619617 -0.139893360951614 0.196615868815203 -0.711505952162481 0.476770763701977 0.809337154860419 2991.2597714662 FALSE 1
YNL152W 103.625017138527 -0.147238755283976 0.207061960069101 -0.711085489748282 0.477031261116012 0.809555539870733 2992.89413224186 FALSE 1
YBR201C-A 25.6010285103271 0.372817462890333 0.525089033195559 0.710008092573292 0.47769911782323 0.809744401358162 2997.08426522295 FALSE 1
YER149C 75.2538511511582 0.170465712159201 0.239858695932875 0.710692232759015 0.477274973913493 0.809744401358162 2994.42318633325 FALSE 1
YIL036W 666.399270106979 -0.177571670058935 0.250038830753159 -0.710176373501905 0.477594770191896 0.809744401358162 2996.42958818395 FALSE 1
YLR425W 206.865110210361 0.212405983577952 0.299157007580521 0.710015069664651 0.477694791220939 0.809744401358162 2997.05712012017 FALSE 1
YOL120C_intron 14.6295690828109 0.388983694263944 0.547986090460688 0.709842277085771 0.47780194887958 0.809744401358162 2997.72942727049 FALSE 1
YGR152C 129.791319990442 0.274939490404603 0.387445146906557 0.709621717034728 0.477938748727113 0.809752736529932 2998.58770951391 FALSE 1
YBL032W 529.223838958086 -0.106330081139671 0.150132636967603 -0.708240948053257 0.478795641375747 0.810310153816728 3003.96385399144 FALSE 1
YCR053W 1313.91809171501 0.179039096197395 0.252685212942104 0.708545997261885 0.47860625843765 0.810310153816728 3002.77566543782 FALSE 1
YLR122C 4.29533527150124 0.536155903256378 0.756483543839605 0.708747609412714 0.478481114533678 0.810310153816728 3001.9905125843 FALSE 1
YPL186C 439.756507684663 -0.291524684212352 0.411545823678811 -0.708365065174056 0.47871858111562 0.810310153816728 3003.4803779194 FALSE 1
YJL037W 6.32323187121529 0.610005119325226 0.862086018063104 0.70759194157418 0.47919869857762 0.810329063142455 3006.49263487599 FALSE 1
YJL173C 225.418164124671 -0.137503650217004 0.194364135026849 -0.707453822167395 0.47928449977058 0.810329063142455 3007.03095156062 FALSE 1
YJR070C 947.547734249662 0.339883381713591 0.480580275344335 0.707235396771259 0.479420204981701 0.810329063142455 3007.88236605519 FALSE 1
YLL036C 260.368191448332 -0.15906017462696 0.224984409617065 -0.706983096729631 0.479576982218397 0.810329063142455 3008.86598643822 FALSE 1
YLR164W 70.4117977854725 -0.198412342741224 0.280586911493261 -0.707133278902034 0.47948365684309 0.810329063142455 3008.28046303355 FALSE 1
YPR117W 682.97421411909 -0.135828338656516 0.19213336712854 -0.706948203149144 0.479598667012977 0.810329063142455 3009.00203683942 FALSE 1
YDL099W 705.785344939725 0.0895107020302644 0.126790674167961 0.705972285561701 0.480205372654011 0.810360586377349 3012.80850803127 FALSE 1
YDR508C 1748.23791165805 -0.103676225102323 0.146866894748853 -0.705919637503142 0.480238114637738 0.810360586377349 3013.01393123717 FALSE 1
YGL137W 1500.23313475749 -0.117301049301655 0.166208839793931 -0.705744949829907 0.480346762136824 0.810360586377349 3013.69558564644 FALSE 1
YJL087C 188.955512639363 0.224888860006518 0.318615246217123 0.705832073877799 0.480292573410987 0.810360586377349 3013.35560558053 FALSE 1
YMR076C 313.952823858897 0.166378158392125 0.235781820532596 0.705644557397607 0.48040920755921 0.810360586377349 3014.08736822649 FALSE 1
YPL055C 532.580154116471 -0.130129648714679 0.184221949102254 -0.706374291167932 0.479955404301036 0.810360586377349 3011.2402065847 FALSE 1
YMR123W 218.396981860987 -0.198334256528262 0.281333979985846 -0.704977964404583 0.480823949420198 0.810837420884376 3016.68945866232 FALSE 1
YDL101C 142.861293796893 -0.168458855712468 0.239224773450838 -0.704186499092189 0.481316637673002 0.811445402337242 3019.78058476042 FALSE 1
YBR046C 1612.89613907041 -0.164306341728445 0.233522700618493 -0.703599013257697 0.481682526036177 0.811833793673448 3022.07616835098 FALSE 1
YBR051W 16.4388785089561 0.381071335985049 0.542238633182465 0.702774226448039 0.482196461582977 0.811833793673448 3025.3005999716 FALSE 1
YER061C 378.964805605482 0.191853735024478 0.272810213651563 0.70324982505793 0.481900073427789 0.811833793673448 3023.44106068595 FALSE 1
YLR387C 379.315692836073 -0.120518139091292 0.171526895029677 -0.702619487576223 0.482292914618242 0.811833793673448 3025.90574631485 FALSE 1
YNR004W 110.349260281597 0.134337291999426 0.191143916124624 0.702807050954422 0.482176002505127 0.811833793673448 3025.17223971716 FALSE 1
YOR081C 157.551839875966 -0.138607971905021 0.197294529549279 -0.702543411729012 0.482340338651586 0.811833793673448 3026.20328470005 FALSE 1
YFR035C 77.3110524497933 -0.205135303894652 0.292297371565665 -0.701803450355584 0.48280174673224 0.812165130119439 3029.09815899807 FALSE 1
YLL053C 11.3759435999565 0.433716916871896 0.617822776360959 0.7020086236162 0.482673785492951 0.812165130119439 3028.29533018278 FALSE 1
YLR087C 308.354030822207 0.132904866788655 0.189577161343427 0.701059483361986 0.483265894169605 0.812556573801375 3032.0102200201 FALSE 1
YMR194C-B_intron 6.3853550779076 0.45063976579623 0.642847011669987 0.701006238833651 0.483299121746355 0.812556573801375 3032.21868983663 FALSE 1
YDR330W 478.24605493759 -0.212827430318483 0.304317129126894 -0.699360666713369 0.484326662442244 0.813393246005301 3038.66548016264 FALSE 1
YJL065C 32.1540167231788 0.238656461816513 0.341113617311999 0.69963921023483 0.484152648942341 0.813393246005301 3037.57371946425 FALSE 1
YJL147C 93.5961077086486 0.152718699417839 0.218325064922699 0.699501449693422 0.484238707356013 0.813393246005301 3038.11364995162 FALSE 1
YNL072W 180.566291130564 -0.149549250695205 0.213718927182375 -0.699747339493188 0.484085106872827 0.813393246005301 3037.14996052012 FALSE 1
YGL246C 255.129961736398 0.252605456499214 0.361424023993806 0.69891717132656 0.484603795689911 0.813413697522158 3040.4042141585 FALSE 1
YKR050W 217.767857577864 0.168095581694683 0.240456520186503 0.69906851169727 0.484509215829493 0.813413697522158 3039.81082011424 FALSE 1
YDR253C 83.7127926457036 0.179838268499704 0.257549556598771 0.69826665933605 0.485010445759926 0.813873773426058 3042.95553669777 FALSE 1
YOR202W 352.894952926312 0.213167368594667 0.305387639425989 0.698022254585482 0.485163276566401 0.813907791835438 3043.9143971776 FALSE 1
YAL016W 1332.99332668295 -0.171127636451367 0.245296153012082 -0.697636853860231 0.485404327737364 0.813933842252703 3045.42675222422 FALSE 1
YDR243C 180.784582642574 -0.124989691818523 0.179177797782366 -0.697573546307 0.485443930021074 0.813933842252703 3045.67521695222 FALSE 1
YPL221W 1205.65801487668 -0.0760507531728905 0.109071841957157 -0.697253771534941 0.485643993087709 0.814046988140467 3046.93041263228 FALSE 1
YGR140W 143.875103202659 -0.226892464657991 0.325893729525196 -0.696216110044699 0.486293500162451 0.814562246679637 3051.00542001922 FALSE 1
YLR448W_intron 10.6014463103507 0.421518409820825 0.605338954944653 0.696334518665439 0.486219360509222 0.814562246679637 3050.54026783486 FALSE 1
YPL030W 113.920402502357 0.262150581021315 0.376584488219766 0.696126869857503 0.486349380509373 0.814562246679637 3051.3560133158 FALSE 1
YDL219W 97.3162600343585 0.161830494708566 0.232616395721372 0.695696854070453 0.486618696103865 0.814791053743587 3053.04569935565 FALSE 1
YNL287W 1262.7851396894 -0.127947269833823 0.183979232255754 -0.695444090428424 0.486777037642328 0.814833972498335 3054.03913416796 FALSE 1
YMR226C 2145.36348189587 -0.0947632735813409 0.13642099190752 -0.694638502889503 0.487281876510058 0.81545672438587 3057.20649322411 FALSE 1
YLR414C 662.171673622314 0.145327209062659 0.209338631248983 0.694220690159239 0.487543819197534 0.815672765632932 3058.84992164533 FALSE 1
YGR008C 2617.08963774778 -0.275018484522535 0.396316337114616 -0.693936784248687 0.487721853969848 0.815688274850322 3059.96691180683 FALSE 1
YJR046W 242.636352322416 -0.19817344702087 0.285642147298003 -0.693782233803614 0.487818785871398 0.815688274850322 3060.57506255715 FALSE 1
YLR230W 77.6244382613589 -0.165845301710032 0.239317172223154 -0.69299373784756 0.488313481391395 0.81629315974494 3063.67878224961 FALSE 1
YEL043W 573.562227943978 0.111414044391463 0.160887540670756 0.692496410393043 0.488625639383467 0.816592658087776 3065.63726149187 FALSE 1
YGL251C 70.176485390491 0.17906509928816 0.258884816473192 0.691678645845582 0.48913916017348 0.816783911739235 3068.85909092841 FALSE 1
YHR164C 209.386494024482 0.14689466539459 0.212324777040538 0.691839489682092 0.489038134237316 0.816783911739235 3068.22525420492 FALSE 1
YIL105C 513.928228386824 -0.2321404802445 0.335566397306858 -0.69178702667365 0.489071084992354 0.816783911739235 3068.43198724203 FALSE 1
YKR022C 187.089672089758 0.129116509248314 0.18681773577513 0.691136249524669 0.489479921893658 0.817029916745948 3070.99702996081 FALSE 1
YMR262W 137.089081677919 0.21920985252504 0.317226234638396 0.691020566993507 0.489552616239144 0.817029916745948 3071.45311428439 FALSE 1
YFR040W 929.331844249384 -0.0861920756415926 0.124800204445807 -0.690640500344858 0.489791489198454 0.817206452086552 3072.9518032311 FALSE 1
YIL115C 667.035642880283 -0.0865767575901403 0.125457365612441 -0.690089076615799 0.490138172054324 0.817495394410895 3075.12689146883 FALSE 1
YJR111C 180.578094193759 0.192688888121644 0.279282920331682 0.689941539900839 0.490230951501778 0.817495394410895 3075.70898972215 FALSE 1
YIR008C 271.602399341882 -0.121230835216955 0.175858226120348 -0.689366871777675 0.490592425414633 0.817558428029648 3077.9768770514 FALSE 1
YJL116C 800.089163983877 0.422443941024778 0.612577770714541 0.689616831071128 0.490435180081392 0.817558428029648 3076.99031983065 FALSE 1
YJR155W 37.0100124898058 -0.207577610115608 0.301166033279029 -0.689246419510025 0.49066820965623 0.817558428029648 3078.45234738319 FALSE 1
YBR299W 72.4635287347835 0.161769149806727 0.23533712059904 0.687393256936904 0.49183494570771 0.81794924803767 3085.77244937017 FALSE 1
YDR079W 258.101933479283 -0.143414731478897 0.208469072551413 -0.687942483379774 0.491489002053872 0.81794924803767 3083.60199888599 FALSE 1
YDR249C 90.9867377414377 -0.149178900149493 0.21679019765932 -0.688125670626138 0.491373646165064 0.81794924803767 3082.87825603961 FALSE 1
YER175W-A 11.1471384980956 -0.352522689517032 0.512840297298467 -0.687392725131091 0.49183528074187 0.81794924803767 3085.77455137449 FALSE 1
YNR039C 197.362321481154 0.122237116046158 0.17763524982438 0.688135469547895 0.491367476039667 0.81794924803767 3082.83954467287 FALSE 1
YOR007C 2401.31849527943 -0.123526808211775 0.179607025484866 -0.687761560987396 0.491602945998349 0.81794924803767 3084.31688319364 FALSE 1
YOR013W 9.19012552714613 0.360725080034594 0.524206917672757 0.688134909848293 0.491367828466785 0.81794924803767 3082.84175580061 FALSE 1
YBR078W 4236.62334714268 0.169780237941828 0.247376931101759 0.686322031669108 0.49251005884845 0.818185000359709 3090.00810921518 FALSE 1
YDR153C 715.326807727083 -0.0952071480011361 0.138686653066744 -0.686491063817922 0.492403497527946 0.818185000359709 3089.33954349033 FALSE 1
YIL128W 345.778031629093 -0.118865786895386 0.17310462369589 -0.686670201855547 0.492290578744186 0.818185000359709 3088.63109104102 FALSE 1
YPR064W 8.71344124576466 -0.359355462111259 0.523509214074349 -0.686435792246101 0.492438340495768 0.818185000359709 3089.55814827045 FALSE 1
snR82 110.350650675466 -0.220125226666691 0.32092226404407 -0.685914476274737 0.492767040933638 0.818225661627518 3091.62041481764 FALSE 1
YDR028C 1048.20240225248 -0.154854287693948 0.226059519550582 -0.685015556972812 0.493334104127862 0.818225661627518 3095.1781692982 FALSE 1
YDR361C 395.708460471461 0.290365296567082 0.423725001402836 0.685268265043986 0.493174653571857 0.818225661627518 3094.17777650983 FALSE 1
YIL010W 255.436080606602 0.156565322028359 0.228417993923242 0.685433399266133 0.49307047417572 0.818225661627518 3093.52415497847 FALSE 1
YLL029W 2219.89553345166 -0.135032855891831 0.196979881517598 -0.685515976816989 0.4930183823138 0.818225661627518 3093.19733063678 FALSE 1
YOR188W 281.261012051132 0.175171966306862 0.255676158637846 0.685132189251109 0.493260509531344 0.818225661627518 3094.71643679965 FALSE 1
YCR051W 426.517578291231 0.232997115735435 0.340939870104582 0.68339650526635 0.494356327727534 0.818306234443189 3101.59160016255 FALSE 1
YCR084C 1409.31429415298 -0.106861352085202 0.156615724321223 -0.682315601120783 0.495039410176633 0.818306234443189 3105.87725944819 FALSE 1
YDR473C 315.151823184786 -0.107278028505558 0.157254052879528 -0.682195635286703 0.495115254227434 0.818306234443189 3106.35310502292 FALSE 1
YGR060W 2306.3906031648 0.286290992593126 0.419329664824188 0.682734890013468 0.494774378738951 0.818306234443189 3104.21445220818 FALSE 1
YHL046W-A 7.61601496958134 0.399939571264105 0.586142912197715 0.682324332413319 0.495033890375712 0.818306234443189 3105.84262821722 FALSE 1
YIL016W 228.723244528991 -0.136545592938161 0.199768041929295 -0.683520705411376 0.494277871163159 0.818306234443189 3101.09936367766 FALSE 1
YIL133C_intron 13.4070729257088 0.454102562849557 0.665415530853741 0.682434571773421 0.494964201424122 0.818306234443189 3105.40539973494 FALSE 1
YJR055W 55.7762517695847 0.213678749587647 0.312766854541791 0.683188600341587 0.494487675055458 0.818306234443189 3102.41567329794 FALSE 1
YJR138W 264.678205603346 -0.11882600897611 0.17399428606654 -0.682930524113118 0.494650744877238 0.818306234443189 3103.43877335979 FALSE 1
YKL130C 94.2549843981579 0.142681758274823 0.208765340332089 0.683455204048025 0.494319247192515 0.818306234443189 3101.35895688584 FALSE 1
YLR247C 661.312102995368 -0.191927717794549 0.281277079556114 -0.682343965236811 0.495021478899624 0.818306234443189 3105.76475861624 FALSE 1
YNL054W 365.262044405131 -0.118891698277868 0.173853279368036 -0.683862270013222 0.494062140985015 0.818306234443189 3099.74587253998 FALSE 1
YPL098C 527.223728700669 -0.152883217453616 0.223341919868228 -0.684525401876266 0.49364345470941 0.818306234443189 3097.11903484684 FALSE 1
YBR118W 7125.30383063807 -0.128087361829602 0.188012407609996 -0.681270791953794 0.495700161247384 0.818397447563313 3110.02281166609 FALSE 1
YDR294C 844.433541793694 -0.0965324979852942 0.141695885761818 -0.681265355492107 0.495703600568072 0.818397447563313 3110.04438996408 FALSE 1
YOR312C_intron 27.9938800982602 0.365575406892344 0.5365684563566 0.681321092511977 0.495668339728959 0.818397447563313 3109.82316345949 FALSE 1
YPR016C 1514.5098310283 0.232584480431026 0.341160489662869 0.681745065675287 0.495400165967641 0.818397447563313 3108.14064128098 FALSE 1
YNL025C 130.964818634483 -0.220522142233437 0.323896415006715 -0.680841565439573 0.495971746112365 0.818533971933601 3111.72673510898 FALSE 1
YOR380W 92.7193848123658 -0.143848396792379 0.211320090371732 -0.680713303403082 0.496052916867252 0.818533971933601 3112.23600042514 FALSE 1
YCL039W 365.957829681753 -0.183611359555603 0.269957409191533 -0.680149361728878 0.496409891981974 0.818554607547646 3114.47566229491 FALSE 1
YHR039C 1002.4119194289 -0.162792354422159 0.239686883776388 -0.679187579467359 0.497019016126862 0.818554607547646 3118.29730717993 FALSE 1
YJL146W 272.493922735488 0.12200229009107 0.17965044234178 0.67910932197408 0.497068596344872 0.818554607547646 3118.60837346773 FALSE 1
YKL147C 19.0914956180352 0.301864707750281 0.444566354902164 0.679009341174083 0.497131943248399 0.818554607547646 3119.00581194046 FALSE 1
YNL089C 4.41639778385461 0.518472576681982 0.763089125186311 0.679439084596304 0.4968596923081 0.818554607547646 3117.29770954102 FALSE 1
YOR342C 495.985126546669 -0.254652916016091 0.374413013238354 -0.680139063045805 0.496416412322501 0.818554607547646 3114.51657091137 FALSE 1
YPL031C 540.458509656382 0.146416600055122 0.215385494211733 0.679788583678657 0.49663833634491 0.818554607547646 3115.90892222797 FALSE 1
YPR100W 167.337043827234 -0.16162769028784 0.23784775347456 -0.679542639889293 0.496794099868913 0.818554607547646 3116.88618257756 FALSE 1
YGR080W 480.738974537088 -0.165053551965267 0.243320103789988 -0.678339148283967 0.497556682238226 0.818856070526604 3121.67062436263 FALSE 1
YGR094W 1739.87038427526 0.18393610906714 0.271267639974541 0.678061375416554 0.497732779172101 0.818856070526604 3122.77545652576 FALSE 1
YKL149C 127.350189714524 -0.194252803654359 0.286489833385726 -0.678044317868761 0.497743594059065 0.818856070526604 3122.84330912657 FALSE 1
YLR146W-A 61.7999193948874 0.296553915092686 0.437473301616555 0.67787888768722 0.497848487178471 0.818856070526604 3123.50140855773 FALSE 1
YBR004C 636.771724829153 0.117181533208621 0.172959950281336 0.677506746608182 0.498084490975531 0.819024845899775 3124.98209638048 FALSE 1
YLR275W 105.018251129261 0.171101850858837 0.252626649280223 0.677291375816193 0.498221101646006 0.819030137645643 3125.83919172704 FALSE 1
YBR146W 2438.17287426515 0.129634605127682 0.191853143070018 0.675697062103231 0.499233001639586 0.819377340301272 3132.18785228676 FALSE 1
YDL130W_intron 30.7531400430215 0.282699943913182 0.418306996334469 0.675819305893563 0.499155375717599 0.819377340301272 3131.70082725222 FALSE 1
YDR049W 212.686967097038 0.14435056848473 0.213599320869878 0.675800690268421 0.499167196395472 0.819377340301272 3131.77499018519 FALSE 1
YLR150W 4774.63807740211 0.166019919638337 0.245636212173958 0.675877217650476 0.499118603462244 0.819377340301272 3131.47011812212 FALSE 1
YOR378W 54.9743116977123 0.228385924370566 0.337978710391369 0.675740563972512 0.49920537682082 0.819377340301272 3132.01453417382 FALSE 1
YPL003W 204.412275176144 -0.182863509170411 0.270394356298854 -0.676284489341561 0.498860038622877 0.819377340301272 3129.84788231993 FALSE 1
YGR219W 24.3646278000943 -0.2527042998955 0.374860906952058 -0.674128177168975 0.500229826893292 0.819797684180853 3138.44193392852 FALSE 1
YJL062W-A 633.955878116952 -0.13866457556778 0.205688065976396 -0.674149834165355 0.500216059465346 0.819797684180853 3138.35555708558 FALSE 1
YKL140W 340.42871603293 -0.191273383628534 0.283576524430657 -0.67450358950748 0.499991204423163 0.819797684180853 3136.94481655092 FALSE 1
YNR045W 627.690288984504 -0.146860272557783 0.217882851442925 -0.674033186114483 0.500290215411345 0.819797684180853 3138.82081149078 FALSE 1
YOL012C 410.545108121127 -0.102841705753936 0.152544892850814 -0.674173378288801 0.500201092612198 0.819797684180853 3138.26165504893 FALSE 1
YOR283W 148.246911242607 0.262852888909857 0.389667076689055 0.674557602205656 0.499956877428699 0.819797684180853 3136.72944898766 FALSE 1
YLR407W 126.424942006979 -0.251913215311602 0.373921187235272 -0.673706716579015 0.500497790869485 0.819919006387044 3140.12313991515 FALSE 1
